GeneId	Symbol	#transcripts regulated	total #transcripts for gene	mean log2(fold change) of reg. trans.	min fold change of reg. trans.	max fold change of reg. trans.	fc stddev	min p_value	mean NE(treat.reg.)	stddev NE(treat.reg.)	mean NE(ctrl.reg.)	stddev NE(ctrl.reg.)	mean RPKM(treat.reg.)	stddev RPKM(treat.reg.)	mean RPKM(ctrl.reg.)	stddev RPKM(ctrl.reg.)
70337	Iyd	1	5	-0.630	-0.630	-0.630	0.000	1.00e+00	0.00067	0.000	0.00131	0.000	0.09043	0.000	0.14662	0.000
71932	Ephx3	6	6	-0.630	-0.630	-0.630	0.000	1.00e+00	0.00015	0.000	0.00035	0.000	0.01361	0.014	0.03140	0.014
237211	Fancb	9	10	-0.630	-0.789	-0.547	0.103	1.00e+00	0.00502	0.001	0.00719	0.001	0.46885	0.055	0.75590	0.043
209760	Tmc7	8	10	-0.629	-1.630	-0.130	0.604	1.00e+00	0.00383	0.002	0.00545	0.002	0.40687	0.229	0.55082	0.182
12995	Csnk2a1	10	14	-0.628	-1.453	-0.360	0.335	1.00e+00	0.02521	0.017	0.03327	0.020	3.18086	1.969	4.62159	2.739
12467	Cct6b	6	6	-0.628	-1.659	-0.346	0.467	1.00e+00	0.00140	0.000	0.00242	0.000	0.21067	0.035	0.33925	0.054
56470	Rgs19	12	12	-0.628	-1.187	-0.250	0.217	1.00e+00	0.03236	0.010	0.04941	0.010	3.31052	0.795	5.23844	0.692
77595	Nup210l	7	7	-0.628	-0.879	-0.437	0.130	1.00e+00	0.00255	0.001	0.00366	0.001	0.30657	0.130	0.48876	0.193
214944	Mob3b	8	12	-0.628	-0.952	-0.117	0.312	1.00e+00	0.00369	0.001	0.00710	0.001	0.40759	0.090	0.65370	0.133
226025	Trpm3	38	41	-0.627	-0.903	-0.163	0.128	1.68e-01	0.04600	0.016	0.07443	0.026	5.06351	1.764	8.21703	2.843
80892	Zfhx4	4	10	-0.627	-1.478	-0.080	0.583	1.00e+00	0.01152	0.009	0.01393	0.009	1.04419	0.856	1.26832	0.845
546336	Prrg1	7	19	-0.627	-1.215	-0.086	0.303	1.00e+00	0.00285	0.001	0.00496	0.001	0.28445	0.061	0.45122	0.050
216161	Sbno2	12	12	-0.627	-1.616	-0.367	0.350	1.00e+00	0.03030	0.022	0.04432	0.029	3.69600	2.640	5.32961	3.499
269120	Optc	12	12	-0.627	-0.669	-0.553	0.035	1.00e+00	0.00980	0.001	0.01705	0.002	1.11445	0.109	1.80431	0.185
497097	Xkr4	6	6	-0.627	-1.272	-0.333	0.331	1.00e+00	0.00592	0.002	0.00871	0.002	0.53264	0.218	0.80098	0.200
382056	Crtc1	7	7	-0.627	-1.042	-0.269	0.323	1.00e+00	0.05824	0.051	0.07795	0.061	5.65009	4.682	7.81541	5.494
638247	9530082P21Rik	3	5	-0.626	-0.657	-0.607	0.022	1.00e+00	0.00725	0.000	0.01105	0.000	0.64780	0.005	1.04718	0.017
22781	Ikzf4	19	19	-0.626	-1.768	-0.095	0.382	1.00e+00	0.02647	0.015	0.03916	0.016	2.54567	1.232	3.83264	1.442
22317	Vamp1	4	15	-0.626	-0.957	-0.025	0.356	1.00e+00	0.00769	0.006	0.01164	0.006	0.95122	0.961	1.24655	0.890
83921	Tmem2	7	16	-0.626	-1.087	-0.054	0.341	1.00e+00	0.01631	0.011	0.02333	0.010	1.72869	1.158	2.51241	1.049
77057	Ston1	10	10	-0.625	-0.728	-0.215	0.145	1.00e+00	0.00423	0.001	0.00672	0.001	0.39595	0.070	0.63492	0.084
24001	Tiam2	12	13	-0.625	-1.730	-0.260	0.418	1.00e+00	0.00299	0.002	0.00401	0.002	0.28767	0.182	0.44721	0.198
12798	Cnn2	4	4	-0.624	-0.765	-0.231	0.227	1.00e+00	0.01059	0.002	0.02067	0.004	1.21275	0.159	1.97353	0.365
66177	Ubl5	1	18	-0.624	-0.624	-0.624	0.000	1.00e+00	0.05264	0.000	0.08501	0.000	4.70278	0.000	7.59439	0.000
12802	Cnr2	6	6	-0.624	-0.952	-0.341	0.177	1.00e+00	0.00107	0.000	0.00174	0.000	0.09567	0.003	0.15524	0.016
76229	Vmn2r29	5	9	-0.624	-1.478	-0.372	0.428	1.00e+00	0.00212	0.001	0.00311	0.001	0.20946	0.097	0.30115	0.121
623172	Gm6403	1	1	-0.624	-0.624	-0.624	0.000	1.00e+00	0.00438	0.000	0.00707	0.000	0.41349	0.000	0.66773	0.000
15446	Hpgd	5	5	-0.624	-0.675	-0.441	0.092	1.00e+00	0.02285	0.011	0.03569	0.016	2.25321	1.010	3.74495	1.707
231130	Tnip2	10	10	-0.623	-0.848	-0.502	0.122	1.00e+00	0.04390	0.014	0.06964	0.018	4.35786	1.248	6.91807	1.678
21815	Tgif1	16	16	-0.623	-0.725	-0.190	0.118	1.00e+00	0.02735	0.009	0.04524	0.016	2.61143	0.867	4.28540	1.498
81006	Gpr63	4	5	-0.623	-0.893	-0.533	0.156	1.00e+00	0.00350	0.002	0.00537	0.002	0.31229	0.148	0.47942	0.214
69379	C8g	2	10	-0.623	-0.623	-0.623	0.000	1.00e+00	0.02082	0.000	0.03535	0.000	2.10618	0.000	3.39758	0.000
16172	Il17ra	5	5	-0.622	-0.666	-0.506	0.059	1.00e+00	0.00880	0.002	0.01419	0.003	0.82913	0.172	1.32736	0.213
633385	Gm7111	1	1	-0.622	-0.622	-0.622	0.000	1.00e+00	0.00311	0.000	0.00505	0.000	0.30091	0.000	0.48510	0.000
230649	Atpaf1	8	10	-0.622	-0.893	-0.124	0.208	1.00e+00	0.00716	0.002	0.01234	0.004	0.77892	0.214	1.25713	0.354
140795	P2ry14	11	21	-0.622	-0.741	-0.308	0.161	1.00e+00	0.00106	0.001	0.00173	0.001	0.09453	0.054	0.16114	0.092
13175	Dclk1	28	28	-0.621	-1.741	-0.086	0.332	6.34e-01	0.03797	0.024	0.05695	0.029	3.81978	2.105	5.60022	2.501
226251	Ablim1	39	41	-0.621	-1.051	-0.308	0.195	6.59e-01	0.06491	0.067	0.09595	0.092	6.56996	6.018	9.84981	8.322
229279	Hnrnpa3	3	19	-0.621	-1.156	-0.319	0.379	1.00e+00	0.00227	0.002	0.00323	0.002	0.20284	0.166	0.28891	0.216
70673	Prdm16	20	25	-0.621	-0.893	-0.234	0.128	1.00e+00	0.00218	0.001	0.00362	0.002	0.21047	0.078	0.34638	0.152
11669	Aldh2	24	24	-0.621	-0.775	-0.518	0.042	1.00e+00	0.05740	0.011	0.09153	0.018	6.90595	1.257	11.11821	2.004
18186	Nrp1	16	16	-0.621	-1.050	-0.215	0.239	1.00e+00	0.01985	0.016	0.03030	0.022	1.99703	1.513	3.07792	2.107
15273	Hivep2	12	12	-0.621	-1.448	-0.247	0.388	1.00e+00	0.01296	0.009	0.01809	0.011	1.18751	0.852	1.66533	1.053
54357	Epb4.1l4b	15	16	-0.620	-2.700	-0.288	0.584	1.00e+00	0.01652	0.009	0.02354	0.012	1.96388	1.002	2.76430	1.181
74365	Lonrf3	4	10	-0.620	-0.893	-0.478	0.170	1.00e+00	0.00064	0.000	0.00131	0.001	0.09103	0.058	0.14323	0.094
100313945	Gm14866	1	1	-0.620	-0.620	-0.620	0.000	1.00e+00	0.00818	0.000	0.01279	0.000	0.86915	0.000	1.39913	0.000
14765	Gpr50	6	6	-0.620	-1.893	-0.031	0.763	1.00e+00	0.00052	0.000	0.00091	0.000	0.04664	0.027	0.08103	0.016
104601	Mycbpap	5	11	-0.620	-1.215	-0.232	0.327	1.00e+00	0.00707	0.002	0.01002	0.003	0.77968	0.192	1.25288	0.298
19253	Ptpn18	5	6	-0.620	-0.778	-0.379	0.193	1.00e+00	0.00464	0.001	0.00677	0.002	0.56302	0.152	0.90959	0.221
54524	Syt6	11	11	-0.620	-1.730	-0.421	0.355	1.00e+00	0.03940	0.020	0.06281	0.029	3.80405	1.729	5.94114	2.504
382253	Cdkl5	5	6	-0.619	-0.707	-0.369	0.131	1.00e+00	0.01188	0.001	0.01888	0.001	1.35523	0.023	2.18600	0.158
67861	Akr1b10	10	11	-0.619	-0.864	-0.527	0.104	1.00e+00	0.00930	0.003	0.01578	0.005	1.15873	0.380	1.83307	0.548
245297	Gm4983	1	3	-0.619	-0.619	-0.619	0.000	1.00e+00	0.01035	0.000	0.01712	0.000	0.96903	0.000	1.55906	0.000
78388	Mvp	9	10	-0.618	-0.639	-0.576	0.021	1.00e+00	0.01582	0.003	0.02572	0.004	1.76221	0.236	2.83106	0.361
14174	Fgf3	5	5	-0.618	-1.700	-0.308	0.544	1.00e+00	0.00406	0.002	0.00564	0.002	0.37171	0.158	0.52375	0.145
320866	C030015D19Rik	2	2	-0.618	-0.741	-0.495	0.123	1.00e+00	0.00286	0.000	0.00456	0.000	0.25562	0.034	0.40784	0.019
671535	Parp10	13	14	-0.618	-1.049	-0.559	0.126	1.00e+00	0.01716	0.001	0.02852	0.001	1.75011	0.101	2.81353	0.153
72129	Pex13	2	16	-0.618	-1.215	-0.022	0.597	1.00e+00	0.01589	0.015	0.01770	0.016	1.59614	1.469	1.78478	1.476
233789	Smg1	15	20	-0.617	-1.244	-0.130	0.334	1.00e+00	0.03198	0.037	0.04087	0.043	3.32367	3.703	4.32211	4.289
78619	Zfp449	4	6	-0.617	-1.097	-0.233	0.385	1.00e+00	0.01313	0.007	0.01847	0.006	1.21632	0.597	1.77088	0.479
100503337	Gm9895	2	2	-0.617	-0.800	-0.434	0.183	1.00e+00	0.00362	0.000	0.00577	0.000	0.32337	0.040	0.51559	0.002
100042963	Gm4132	1	1	-0.616	-0.616	-0.616	0.000	1.00e+00	0.00830	0.000	0.01332	0.000	0.74162	0.000	1.19041	0.000
227327	B3gnt7	8	9	-0.616	-0.893	-0.436	0.164	1.00e+00	0.00366	0.001	0.00578	0.001	0.32701	0.077	0.51675	0.091
27359	Sytl4	3	10	-0.616	-1.700	-0.074	0.767	1.00e+00	0.00078	0.000	0.00097	0.000	0.07225	0.038	0.09387	0.022
56212	Rhog	6	6	-0.616	-0.623	-0.607	0.004	1.00e+00	0.03955	0.001	0.06290	0.001	3.55163	0.067	5.70165	0.118
93675	Clec2i	3	7	-0.616	-0.893	-0.478	0.196	1.00e+00	0.00019	0.000	0.00031	0.000	0.01684	0.001	0.02763	0.006
620454	Gm6153	3	3	-0.616	-0.893	-0.478	0.196	1.00e+00	0.00066	0.000	0.00107	0.000	0.05866	0.003	0.09567	0.018
225870	Rin1	3	3	-0.616	-0.741	-0.367	0.176	1.00e+00	0.00225	0.000	0.00378	0.001	0.22129	0.021	0.36196	0.073
18857	Pmp2	3	3	-0.616	-0.893	-0.478	0.196	1.00e+00	0.00034	0.000	0.00055	0.000	0.03074	0.002	0.04939	0.004
57260	Ltb4r2	3	5	-0.616	-0.893	-0.256	0.267	1.00e+00	0.00042	0.000	0.00073	0.000	0.04333	0.020	0.06917	0.034
116849	Iltifb	3	3	-0.616	-0.616	-0.616	0.000	1.00e+00	0.00449	0.001	0.00849	0.002	0.47262	0.110	0.75862	0.177
241694	Ralgapa2	15	22	-0.615	-1.893	-0.014	0.579	1.00e+00	0.00785	0.006	0.01012	0.006	0.85358	0.632	1.17000	0.666
16475	Jub	5	5	-0.615	-0.711	-0.542	0.064	1.00e+00	0.02579	0.012	0.03976	0.018	2.75977	0.941	4.40541	1.465
320111	Prr18	7	8	-0.615	-0.893	-0.442	0.192	1.00e+00	0.00385	0.000	0.00618	0.001	0.34351	0.017	0.55303	0.055
100502861	Ccdc13	3	11	-0.615	-0.733	-0.379	0.167	1.00e+00	0.00415	0.001	0.00609	0.000	0.57414	0.118	0.90597	0.072
77583	Notum	2	7	-0.615	-1.086	-0.145	0.471	1.00e+00	0.00229	0.001	0.00324	0.000	0.30739	0.097	0.46825	0.000
109624	Cald1	21	23	-0.614	-2.478	-0.047	0.797	1.00e+00	0.04039	0.037	0.04620	0.039	3.99807	3.500	4.65965	3.734
71279	Slc29a3	9	9	-0.614	-1.781	-0.241	0.437	1.00e+00	0.01214	0.004	0.01805	0.005	1.12478	0.378	1.72013	0.401
73582	1700106N22Rik	4	9	-0.614	-0.915	-0.180	0.268	1.00e+00	0.01129	0.010	0.01442	0.010	1.56524	1.652	2.15876	1.834
12353	Car6	6	7	-0.614	-0.741	-0.571	0.074	1.00e+00	0.00057	0.000	0.00101	0.001	0.05087	0.036	0.09035	0.046
12064	Bdnf	16	16	-0.614	-0.633	-0.537	0.029	1.00e+00	0.00704	0.000	0.01120	0.001	0.62918	0.036	1.00942	0.063
98256	Kmo	4	12	-0.614	-0.768	-0.308	0.217	1.00e+00	0.00046	0.000	0.00108	0.001	0.05110	0.037	0.09643	0.057
13998	Fgd6	7	7	-0.614	-1.272	-0.193	0.418	1.00e+00	0.01449	0.008	0.02090	0.008	1.57964	0.721	2.34522	0.807
11490	Adam15	31	31	-0.613	-1.322	-0.233	0.229	6.67e-01	0.05237	0.018	0.08061	0.023	6.16903	1.820	9.68744	2.531
20639	Snrpb2	1	11	-0.613	-0.613	-0.613	0.000	1.00e+00	0.00252	0.000	0.00367	0.000	0.23882	0.000	0.38265	0.000
16669	Krt19	4	4	-0.613	-0.786	-0.308	0.197	1.00e+00	0.00475	0.002	0.00689	0.003	0.49094	0.243	0.82167	0.406
67606	Fibin	5	6	-0.612	-0.630	-0.571	0.024	1.00e+00	0.00460	0.000	0.00737	0.000	0.41132	0.007	0.65862	0.019
329482	Dcdc5	10	10	-0.612	-0.850	-0.241	0.156	1.00e+00	0.00427	0.002	0.00719	0.003	0.50275	0.212	0.81393	0.364
233781	Xylt1	8	8	-0.612	-1.256	-0.382	0.251	1.00e+00	0.00488	0.002	0.00716	0.002	0.47495	0.208	0.72782	0.258
100861848	LOC100861848	2	2	-0.612	-0.612	-0.612	0.000	1.00e+00	0.03550	0.000	0.05951	0.000	3.63715	0.000	5.82247	0.000
19878	Rock2	16	16	-0.611	-1.000	-0.222	0.207	1.43e-01	0.12566	0.091	0.18517	0.114	12.47277	8.031	18.99416	10.407
243780	E330009J07Rik	9	9	-0.611	-2.700	-0.099	0.755	1.00e+00	0.01645	0.014	0.02044	0.015	1.62775	1.180	2.06314	1.279
449562	AF357425	1	2	-0.611	-0.611	-0.611	0.000	1.00e+00	0.00427	0.000	0.00695	0.000	0.56742	0.000	0.90772	0.000
140723	Cacng5	9	9	-0.611	-0.843	-0.554	0.088	1.00e+00	0.04636	0.010	0.07343	0.013	4.31753	0.728	6.84664	0.906
329759	9330210C06	3	3	-0.611	-0.830	-0.478	0.156	1.00e+00	0.00252	0.002	0.00405	0.003	0.22673	0.191	0.36237	0.284
13193	Dcx	18	18	-0.611	-1.343	-0.121	0.424	1.00e+00	0.04250	0.041	0.05450	0.046	3.84989	3.663	4.95595	4.068
72043	Sulf2	19	19	-0.610	-0.707	-0.490	0.042	3.49e-01	0.15396	0.053	0.24602	0.083	17.95158	5.548	28.78189	8.853
214162	Mll1	13	13	-0.610	-0.930	-0.208	0.226	8.88e-01	0.07443	0.081	0.10167	0.100	6.75568	7.218	9.35761	8.885
110639	Prps2	8	8	-0.610	-1.151	-0.453	0.216	1.00e+00	0.01594	0.004	0.02460	0.003	1.60562	0.303	2.51607	0.226
18797	Plcb3	7	7	-0.610	-0.921	-0.405	0.149	1.00e+00	0.01532	0.004	0.02414	0.005	2.00272	0.399	3.17910	0.532
207227	Stxbp5l	22	26	-0.610	-1.893	-0.042	0.488	1.00e+00	0.00612	0.005	0.00835	0.006	0.64787	0.461	0.91714	0.539
71699	Slc41a3	6	6	-0.610	-0.637	-0.578	0.018	1.00e+00	0.01148	0.000	0.01779	0.001	1.21227	0.051	1.93863	0.071
76797	2410137M14Rik	3	3	-0.609	-0.609	-0.609	0.000	1.00e+00	0.00350	0.000	0.00566	0.000	0.35469	0.000	0.56687	0.000
228778	6820408C15Rik	5	5	-0.609	-1.700	-0.275	0.554	1.00e+00	0.00319	0.001	0.00475	0.000	0.35469	0.107	0.53114	0.019
71988	Esco2	3	8	-0.609	-1.009	-0.278	0.302	1.00e+00	0.00265	0.002	0.00367	0.003	0.28451	0.262	0.38664	0.316
12671	Chrm3	4	4	-0.609	-1.285	-0.317	0.393	1.00e+00	0.01007	0.006	0.01370	0.007	0.92393	0.497	1.28147	0.638
72536	Tagap	3	5	-0.609	-0.609	-0.609	0.000	1.00e+00	0.00112	0.000	0.00147	0.000	0.09974	0.000	0.15941	0.000
622708	Gm6345	2	2	-0.609	-0.609	-0.609	0.000	1.00e+00	0.00203	0.000	0.00325	0.000	0.18144	0.000	0.28997	0.000
78713	D530017H19Rik	3	3	-0.608	-0.837	-0.425	0.171	1.00e+00	0.01691	0.001	0.02694	0.005	1.51057	0.111	2.44752	0.471
27261	Dok3	8	8	-0.608	-0.858	-0.478	0.105	1.00e+00	0.01150	0.003	0.01953	0.004	1.19854	0.280	1.88721	0.341
209558	Enpp3	6	6	-0.608	-1.478	-0.024	0.450	1.00e+00	0.00211	0.001	0.00304	0.001	0.28241	0.093	0.43155	0.096
75479	1700012D14Rik	3	5	-0.608	-0.718	-0.542	0.078	1.00e+00	0.01171	0.002	0.01848	0.003	1.06189	0.208	1.68045	0.253
17777	Mttp	4	11	-0.608	-1.019	-0.113	0.415	1.00e+00	0.00974	0.012	0.01242	0.012	1.14277	1.466	1.41807	1.586
30919	AI316844	3	4	-0.607	-1.478	-0.063	0.622	1.00e+00	0.00101	0.001	0.00141	0.001	0.08995	0.050	0.12576	0.048
13840	Epha6	8	11	-0.607	-0.981	-0.316	0.267	1.00e+00	0.00189	0.001	0.00282	0.001	0.17484	0.092	0.27362	0.108
329178	Unc80	2	10	-0.607	-1.072	-0.141	0.465	1.00e+00	0.01320	0.001	0.02178	0.004	1.48230	0.213	2.37778	0.419
72535	Aldh1b1	9	9	-0.607	-0.893	-0.571	0.101	1.00e+00	0.00428	0.000	0.00666	0.000	0.38238	0.032	0.60795	0.017
19249	Ptpn13	8	11	-0.607	-1.893	-0.078	0.594	1.00e+00	0.00794	0.007	0.01039	0.007	0.92814	0.803	1.20203	0.792
212974	Athl1	10	10	-0.607	-0.647	-0.531	0.032	1.00e+00	0.02482	0.003	0.03893	0.005	2.61245	0.267	4.17045	0.436
100038649	Gm10690	3	3	-0.607	-0.607	-0.607	0.000	1.00e+00	0.00312	0.000	0.00498	0.000	0.27910	0.000	0.44528	0.000
225004	BC027072	3	3	-0.606	-0.616	-0.585	0.015	2.95e-01	0.30770	0.044	0.48893	0.065	27.73282	4.060	44.14601	5.969
13518	Dst	18	25	-0.606	-1.560	-0.187	0.319	4.66e-01	0.03808	0.049	0.05219	0.060	3.95553	4.862	5.54258	6.112
226169	Pprc1	8	9	-0.606	-0.877	-0.086	0.246	8.42e-01	0.01691	0.006	0.02881	0.011	1.82901	0.684	3.00869	1.069
246746	Cd300lf	10	14	-0.606	-0.929	-0.461	0.169	1.00e+00	0.00262	0.001	0.00470	0.001	0.28763	0.089	0.44725	0.115
107766	Haao	5	6	-0.606	-1.115	-0.478	0.255	1.00e+00	0.00039	0.000	0.00043	0.000	0.03455	0.009	0.05386	0.009
20274	Scn9a	11	12	-0.606	-2.215	-0.045	0.566	1.00e+00	0.00385	0.003	0.00570	0.004	0.35725	0.231	0.53800	0.389
58238	Fam181b	5	5	-0.606	-0.643	-0.497	0.057	1.00e+00	0.00903	0.001	0.01443	0.002	0.80665	0.089	1.28926	0.163
100504295	Gm20155	2	2	-0.606	-0.606	-0.606	0.000	1.00e+00	0.01558	0.000	0.02430	0.001	1.49708	0.047	2.38685	0.075
67866	Wfdc1	8	9	-0.605	-1.630	-0.107	0.529	1.00e+00	0.00291	0.001	0.00555	0.001	0.36141	0.125	0.53655	0.047
224022	Slc7a4	10	10	-0.605	-0.936	-0.366	0.167	1.00e+00	0.04910	0.010	0.07606	0.010	4.63240	0.978	7.26725	1.036
15204	Herc2	14	17	-0.604	-1.269	-0.009	0.434	2.05e-01	0.05303	0.064	0.06604	0.066	6.00497	7.112	7.50114	7.396
21665	Tdg	1	17	-0.604	-0.604	-0.604	0.000	1.00e+00	0.00342	0.000	0.00530	0.000	0.58511	0.000	0.93142	0.000
320063	B230354K17Rik	3	6	-0.604	-1.037	-0.100	0.386	1.00e+00	0.01652	0.011	0.02318	0.008	1.51975	0.932	2.15080	0.737
72868	2900022P04Rik	1	1	-0.604	-0.604	-0.604	0.000	1.00e+00	0.00339	0.000	0.00539	0.000	0.30246	0.000	0.48149	0.000
85030	Tnfrsf25	1	6	-0.604	-0.604	-0.604	0.000	1.00e+00	0.00270	0.000	0.00457	0.000	0.32977	0.000	0.52496	0.000
74229	Paqr8	12	12	-0.603	-0.703	-0.156	0.141	1.00e+00	0.00863	0.001	0.01376	0.002	0.77830	0.129	1.23647	0.196
78263	4632411P08Rik	3	3	-0.603	-0.648	-0.581	0.032	1.00e+00	0.00125	0.000	0.00199	0.000	0.11187	0.003	0.17802	0.000
12333	Capn1	14	16	-0.603	-0.819	-0.536	0.066	1.00e+00	0.01150	0.002	0.01774	0.003	1.37388	0.251	2.17141	0.367
100504395	Gm20204	3	3	-0.603	-0.610	-0.590	0.009	1.00e+00	0.01643	0.001	0.02614	0.002	1.46805	0.133	2.33510	0.197
76187	Adhfe1	10	11	-0.602	-2.081	-0.409	0.494	1.00e+00	0.01210	0.004	0.01834	0.004	1.39753	0.465	2.10479	0.446
18127	Nos3	12	12	-0.602	-1.334	-0.284	0.253	1.00e+00	0.01163	0.004	0.01836	0.005	1.33829	0.482	2.03828	0.548
17389	Mmp16	11	15	-0.602	-1.556	-0.358	0.331	1.00e+00	0.00629	0.004	0.00952	0.005	0.61091	0.368	0.91857	0.482
330355	Dnahc6	3	13	-0.601	-0.893	-0.308	0.292	1.00e+00	0.00008	0.000	0.00011	0.000	0.00682	0.005	0.01960	0.005
53868	Rab25	4	5	-0.601	-1.478	-0.308	0.507	1.00e+00	0.00041	0.000	0.00088	0.000	0.05255	0.016	0.07843	0.003
407794	BC061253	2	2	-0.601	-0.601	-0.601	0.000	1.00e+00	0.00888	0.000	0.01411	0.000	0.79380	0.000	1.26097	0.000
18987	Pou2f2	18	18	-0.601	-1.478	-0.063	0.325	1.00e+00	0.00899	0.003	0.01272	0.003	0.94918	0.235	1.49032	0.256
73647	Capn9	4	5	-0.601	-0.893	-0.308	0.292	1.00e+00	0.00026	0.000	0.00020	0.000	0.02355	0.005	0.03667	0.000
329702	Dcst2	3	3	-0.601	-1.063	-0.370	0.327	1.00e+00	0.00166	0.001	0.00324	0.000	0.21086	0.037	0.32937	0.012
243764	Chrm2	3	6	-0.600	-0.630	-0.583	0.021	1.00e+00	0.00330	0.002	0.00507	0.003	0.29453	0.143	0.46433	0.223
270109	Pcnxl2	10	10	-0.600	-1.893	-0.105	0.566	1.00e+00	0.00750	0.004	0.00958	0.004	0.77658	0.424	1.02752	0.416
18301	Fxyd5	16	16	-0.600	-0.741	-0.556	0.044	1.00e+00	0.02917	0.008	0.04611	0.012	4.10665	1.123	6.47928	1.748
81906	Cyp4x1	4	4	-0.600	-0.723	-0.557	0.071	1.00e+00	0.00547	0.001	0.00924	0.001	0.59719	0.050	0.94593	0.041
320088	C030034L19Rik	4	6	-0.600	-0.725	-0.474	0.125	1.00e+00	0.00765	0.008	0.01216	0.012	0.68368	0.687	1.08686	1.081
72393	Faim2	12	12	-0.600	-1.036	-0.456	0.161	1.00e+00	0.03917	0.014	0.05753	0.020	4.24815	1.503	6.58114	2.319
446101	Xrra1	4	5	-0.600	-1.057	-0.432	0.264	1.00e+00	0.00473	0.001	0.00825	0.003	0.54952	0.047	0.90352	0.273
20970	Sdc3	8	8	-0.599	-0.712	-0.506	0.081	2.16e-01	0.17639	0.107	0.27688	0.159	16.06812	9.457	25.17491	14.090
50917	Galns	7	7	-0.599	-0.615	-0.518	0.033	1.00e+00	0.02819	0.001	0.04533	0.001	3.01524	0.074	4.78464	0.133
67547	Slc39a8	16	16	-0.599	-0.724	-0.183	0.148	1.00e+00	0.00650	0.002	0.01071	0.004	0.64783	0.180	1.04538	0.322
73528	1700081N11Rik	1	1	-0.599	-0.599	-0.599	0.000	1.00e+00	0.00871	0.000	0.01459	0.000	0.82127	0.000	1.30354	0.000
442801	Arhgef15	11	11	-0.599	-0.912	-0.353	0.200	1.00e+00	0.02290	0.012	0.03400	0.017	2.35419	1.195	3.60320	1.825
68262	Agpat4	10	10	-0.599	-0.783	-0.375	0.112	1.00e+00	0.03576	0.010	0.05623	0.015	3.83634	1.011	6.01751	1.442
71064	4933406B15Rik	1	1	-0.599	-0.599	-0.599	0.000	1.00e+00	0.00256	0.000	0.00381	0.000	0.35227	0.000	0.55913	0.000
11431	Acp1	1	15	-0.599	-0.599	-0.599	0.000	1.00e+00	0.00125	0.000	0.00194	0.000	0.11130	0.000	0.17666	0.000
70882	Armc3	7	7	-0.598	-0.688	-0.493	0.076	1.00e+00	0.00185	0.001	0.00351	0.001	0.23790	0.100	0.39042	0.121
639931	LOC639931	1	1	-0.598	-0.598	-0.598	0.000	1.00e+00	0.01504	0.000	0.02386	0.000	1.34412	0.000	2.13192	0.000
230779	Serinc2	7	7	-0.598	-0.730	-0.561	0.054	1.00e+00	0.00964	0.001	0.01358	0.002	0.93908	0.145	1.48171	0.191
433485	Tmem90b	7	9	-0.598	-1.026	-0.134	0.239	1.00e+00	0.01457	0.007	0.02280	0.011	1.35941	0.601	2.20802	1.065
22169	Cmpk2	9	9	-0.598	-0.613	-0.592	0.006	1.00e+00	0.02417	0.001	0.03801	0.001	2.27244	0.064	3.60414	0.111
319554	Idi1	8	9	-0.598	-0.690	-0.513	0.076	1.00e+00	0.00302	0.001	0.00573	0.001	0.35655	0.098	0.56430	0.153
319352	C530028O21Rik	11	11	-0.597	-0.671	-0.549	0.055	1.00e+00	0.07833	0.027	0.12237	0.039	7.79452	2.291	12.23866	3.262
214368	BC029127	1	1	-0.597	-0.597	-0.597	0.000	1.00e+00	0.02158	0.000	0.03365	0.000	1.96863	0.000	3.11959	0.000
448987	Fbxl7	5	7	-0.596	-0.726	-0.308	0.171	1.00e+00	0.00190	0.001	0.00306	0.002	0.17006	0.098	0.27836	0.165
108153	Adamts7	9	11	-0.596	-1.616	-0.163	0.418	1.00e+00	0.00576	0.001	0.00919	0.001	0.60976	0.129	0.94515	0.093
667736	Gm8787	2	2	-0.596	-0.826	-0.365	0.230	1.00e+00	0.00192	0.000	0.00247	0.000	0.17825	0.005	0.28456	0.038
19225	Ptgs2	10	10	-0.596	-1.478	-0.215	0.343	1.00e+00	0.00027	0.000	0.00052	0.000	0.03087	0.009	0.04685	0.006
208154	Btla	6	6	-0.596	-0.723	-0.571	0.057	1.00e+00	0.00073	0.000	0.00105	0.000	0.06771	0.000	0.10733	0.004
15586	Hyal1	8	8	-0.596	-0.922	-0.296	0.198	1.00e+00	0.02813	0.027	0.04036	0.037	2.60645	2.462	3.73405	3.349
243961	Shank1	10	10	-0.596	-0.756	-0.450	0.116	1.00e+00	0.02933	0.014	0.04493	0.019	3.14075	1.117	4.85893	1.482
109270	Prr5	7	7	-0.595	-0.776	-0.045	0.279	1.00e+00	0.00854	0.001	0.01359	0.004	0.85475	0.179	1.42360	0.465
77132	2810433D01Rik	2	2	-0.595	-0.630	-0.561	0.035	1.00e+00	0.00602	0.001	0.01073	0.001	0.61608	0.058	0.97759	0.115
100503962	Gm16701	2	2	-0.594	-0.893	-0.296	0.299	1.00e+00	0.05943	0.049	0.08016	0.059	5.33165	4.372	7.17345	5.306
75828	Hormad2	4	9	-0.594	-0.594	-0.594	0.000	1.00e+00	0.00052	0.000	0.00152	0.000	0.06802	0.039	0.13619	0.013
381223	E030044B06Rik	1	3	-0.594	-0.594	-0.594	0.000	1.00e+00	0.00155	0.000	0.00245	0.000	0.13848	0.000	0.21892	0.000
